Year,Month,location_id,crime_count,weekday,weekend,morning,afternoon,evening,night,holiday_num,num_days,morning_rate,afternoon_rate,evening_rate,night_rate,sin_month,cos_month,time_id,crime_pct_change,crime_pct_change_lag1,morning_rate_lag1,afternoon_rate_lag1,evening_rate_lag1,night_rate_lag1,crime_count_lag1,morning_lag1,afternoon_lag1,evening_lag1,night_lag1,crime_pct_change_lag2,morning_rate_lag2,afternoon_rate_lag2,evening_rate_lag2,night_rate_lag2,crime_count_lag2,morning_lag2,afternoon_lag2,evening_lag2,night_lag2,crime_pct_change_lag3,morning_rate_lag3,afternoon_rate_lag3,evening_rate_lag3,night_rate_lag3,crime_count_lag3,morning_lag3,afternoon_lag3,evening_lag3,night_lag3,crime_pct_change_lag6,morning_rate_lag6,afternoon_rate_lag6,evening_rate_lag6,night_rate_lag6,crime_count_lag6,morning_lag6,afternoon_lag6,evening_lag6,night_lag6,crime_pct_change_lag12,morning_rate_lag12,afternoon_rate_lag12,evening_rate_lag12,night_rate_lag12,crime_count_lag12,morning_lag12,afternoon_lag12,evening_lag12,night_lag12,crime_pct_change_ma3,morning_rate_ma3,afternoon_rate_ma3,evening_rate_ma3,night_rate_ma3,crime_count_ma3,morning_ma3,afternoon_ma3,evening_ma3,night_ma3,crime_pct_change_ma6,morning_rate_ma6,afternoon_rate_ma6,evening_rate_ma6,night_rate_ma6,crime_count_ma6,morning_ma6,afternoon_ma6,evening_ma6,night_ma6
2019,2,25,11,10,1,4,2,0,5,1,28,0.36363636363636365,0.18181818181818182,0.0,0.45454545454545453,0.49999999999999994,0.8660254037844387,24230,-0.38888888888888884,0.2857142857142858,0.3888888888888889,0.2222222222222222,0.2222222222222222,0.16666666666666666,18.0,7.0,4.0,4.0,3.0,-0.17647058823529416,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.07142857142857142,14.0,5.0,6.0,2.0,1.0,-0.2272727272727273,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.35294117647058826,17.0,4.0,5.0,2.0,6.0,2.3333333333333335,0.6,0.1,0.2,0.1,10.0,6.0,1.0,2.0,1.0,-0.5882352941176471,0.0,0.5714285714285714,0.42857142857142855,0.0,7.0,0.0,4.0,3.0,0.0,-0.03934300993124521,0.3271086212262683,0.3149704326174914,0.1609088079676315,0.19701213818860874,16.333333333333332,5.333333333333333,5.0,2.6666666666666665,3.3333333333333335,1.9025507172565996,0.43022097727980074,0.23475794358147298,0.12136349489290665,0.21365758424581952,13.833333333333334,5.666666666666667,4.0,1.8333333333333333,2.3333333333333335
2019,2,98,61,41,20,17,22,17,5,1,28,0.2786885245901639,0.36065573770491804,0.2786885245901639,0.08196721311475409,0.49999999999999994,0.8660254037844387,24230,0.016666666666666607,0.7647058823529411,0.11666666666666667,0.5666666666666667,0.23333333333333334,0.08333333333333333,60.0,7.0,34.0,14.0,5.0,-0.276595744680851,0.23529411764705882,0.4411764705882353,0.29411764705882354,0.029411764705882353,34.0,8.0,15.0,10.0,1.0,-0.1132075471698113,0.1702127659574468,0.2978723404255319,0.44680851063829785,0.0851063829787234,47.0,8.0,14.0,21.0,4.0,6.333333333333333,0.1590909090909091,0.4090909090909091,0.3409090909090909,0.09090909090909091,44.0,7.0,18.0,15.0,4.0,-0.937984496124031,0.25,0.1875,0.375,0.1875,16.0,4.0,3.0,6.0,3.0,0.12496753016742612,0.17405785009039076,0.43523849256014463,0.3247531636768182,0.06595049367264635,47.0,7.666666666666667,21.0,15.0,3.3333333333333335,1.8002783778783262,0.21941409752470745,0.39481573951430143,0.3187754764448509,0.06699468651614023,41.166666666666664,8.166666666666666,16.833333333333332,12.833333333333334,3.3333333333333335
2019,3,2,9,9,0,4,5,0,0,0,31,0.4444444444444444,0.5555555555555556,0.0,0.0,0.8660254037844386,0.5000000000000001,24231,0.5,-0.33333333333333337,0.6666666666666666,0.3333333333333333,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.8,0.7777777777777778,0.2222222222222222,0.0,0.0,9.0,7.0,2.0,0.0,0.0,-0.16666666666666663,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,-0.7777777777777778,0.5,0.5,0.0,0.0,2.0,1.0,1.0,0.0,0.0,-0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09999999999999994,0.8148148148148148,0.1851851851851852,0.0,0.0,6.666666666666667,5.333333333333333,1.3333333333333333,0.0,0.0,0.20370370370370372,0.762962962962963,0.23703703703703702,0.0,0.0,5.5,4.333333333333333,1.1666666666666667,0.0,0.0
2019,3,5,8,7,1,2,4,1,1,0,31,0.25,0.5,0.125,0.125,0.8660254037844386,0.5000000000000001,24231,0.33333333333333326,1.0,0.5,0.16666666666666666,0.0,0.3333333333333333,6.0,3.0,1.0,0.0,2.0,-0.7,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.4285714285714286,0.5,0.4,0.1,0.0,10.0,5.0,4.0,1.0,0.0,-0.6666666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.24285714285714274,0.4444444444444444,0.41111111111111115,0.03333333333333333,0.1111111111111111,6.333333333333333,3.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.7436507936507937,0.526984126984127,0.20555555555555557,0.1119047619047619,0.15555555555555556,5.333333333333333,2.5,1.1666666666666667,0.8333333333333334,0.8333333333333334
2019,3,8,69,44,25,23,32,10,4,0,31,0.3333333333333333,0.463768115942029,0.14492753623188406,0.057971014492753624,0.8660254037844386,0.5000000000000001,24231,0.0,-0.18823529411764706,0.2898550724637681,0.5362318840579711,0.14492753623188406,0.028985507246376812,69.0,20.0,37.0,10.0,2.0,0.7346938775510203,0.17647058823529413,0.7058823529411765,0.11764705882352941,0.0,85.0,15.0,60.0,10.0,0.0,0.13953488372093026,0.22448979591836735,0.5102040816326531,0.22448979591836735,0.04081632653061224,49.0,11.0,25.0,11.0,2.0,-0.7037037037037037,0.5,0.25,0.0,0.25,8.0,4.0,2.0,0.0,2.0,0.0,0.14285714285714285,0.5,0.21428571428571427,0.14285714285714285,14.0,2.0,7.0,3.0,2.0,0.22866448905143452,0.23027181887247652,0.5841061062106002,0.1623547969912603,0.023267277925663018,67.66666666666667,15.333333333333334,40.666666666666664,10.333333333333334,1.3333333333333333,0.7778453953577086,0.26183290977327905,0.525074623715344,0.12254915447810401,0.09054331203327302,50.0,11.166666666666666,29.166666666666668,7.0,2.6666666666666665
2019,3,13,39,24,15,7,9,11,12,0,31,0.1794871794871795,0.23076923076923078,0.28205128205128205,0.3076923076923077,0.8660254037844386,0.5000000000000001,24231,0.026315789473684292,0.8095238095238095,0.15789473684210525,0.18421052631578946,0.42105263157894735,0.23684210526315788,38.0,6.0,7.0,16.0,9.0,0.9090909090909092,0.42857142857142855,0.09523809523809523,0.42857142857142855,0.047619047619047616,21.0,9.0,2.0,9.0,1.0,-0.3125,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,11.0,4.0,3.0,3.0,1.0,-0.9285714285714286,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.2978723404255319,0.18181818181818182,0.30303030303030304,0.21212121212121213,0.30303030303030304,33.0,6.0,10.0,7.0,10.0,0.46870490620490624,0.3167008430166325,0.18405863142705245,0.37411711095921624,0.1251234145970988,23.333333333333332,6.333333333333333,4.0,9.333333333333334,3.6666666666666665,3.695532577326056,0.19458230556628728,0.41222859107584514,0.3025476859143907,0.09064141744347694,18.333333333333332,4.0,5.333333333333333,6.666666666666667,2.3333333333333335
2019,3,20,101,77,24,26,32,26,17,0,31,0.25742574257425743,0.31683168316831684,0.25742574257425743,0.16831683168316833,0.8660254037844386,0.5000000000000001,24231,-0.07339449541284404,0.06862745098039214,0.3669724770642202,0.25688073394495414,0.25688073394495414,0.11926605504587157,109.0,40.0,28.0,28.0,13.0,0.030303030303030276,0.39215686274509803,0.20588235294117646,0.2549019607843137,0.14705882352941177,102.0,40.0,21.0,26.0,15.0,0.03125,0.2828282828282828,0.29292929292929293,0.25252525252525254,0.1717171717171717,99.0,28.0,29.0,25.0,17.0,-0.7872340425531915,0.6,0.1,0.1,0.2,20.0,12.0,2.0,2.0,4.0,-0.9166666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0433934937611408,0.34731920754586704,0.2518974599384745,0.25476931575150674,0.14601401676415168,103.33333333333333,36.0,26.0,26.333333333333332,15.0,0.6689098765405085,0.4087646607529905,0.21343982683533413,0.22293309092418645,0.15486242148748897,90.5,34.166666666666664,21.0,22.0,13.333333333333334
2019,3,24,14,8,6,3,4,5,2,0,31,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.8660254037844386,0.5000000000000001,24231,-0.26315789473684215,1.7142857142857144,0.10526315789473684,0.5789473684210527,0.21052631578947367,0.10526315789473684,19.0,2.0,11.0,4.0,2.0,-0.5625,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,7.0,3.0,3.0,1.0,0.0,0.4545454545454546,0.5625,0.1875,0.1875,0.0625,16.0,9.0,3.0,3.0,1.0,-0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.535443722943723,0.3654448621553885,0.39833959899749366,0.18029448621553887,0.05592105263157895,14.0,4.666666666666667,5.666666666666667,2.6666666666666665,1.0,1.8510551948051948,0.3039345522898154,0.517351617680565,0.1356017885623149,0.04311204146730463,10.833333333333334,3.6666666666666665,4.666666666666667,1.8333333333333333,0.6666666666666666
2019,3,25,9,4,5,3,4,1,1,0,31,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.8660254037844386,0.5000000000000001,24231,-0.18181818181818177,-0.38888888888888884,0.36363636363636365,0.18181818181818182,0.0,0.45454545454545453,11.0,4.0,2.0,0.0,5.0,0.2857142857142858,0.3888888888888889,0.2222222222222222,0.2222222222222222,0.16666666666666666,18.0,7.0,4.0,4.0,3.0,-0.17647058823529416,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.07142857142857142,14.0,5.0,6.0,2.0,1.0,-0.8,0.5,0.0,0.0,0.5,2.0,1.0,0.0,0.0,1.0,-0.8571428571428572,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.09321506380329907,0.3698893698893699,0.2775372775372775,0.12169312169312169,0.23088023088023088,14.333333333333334,5.333333333333333,4.0,2.0,3.0,1.4488470135528957,0.39082703788586143,0.24839430721783665,0.08803016155957333,0.2727484933367286,14.0,5.333333333333333,4.166666666666667,1.5,3.0
2019,3,98,67,44,23,13,21,20,13,0,31,0.19402985074626866,0.31343283582089554,0.29850746268656714,0.19402985074626866,0.8660254037844386,0.5000000000000001,24231,0.09836065573770503,0.016666666666666607,0.2786885245901639,0.36065573770491804,0.2786885245901639,0.08196721311475409,61.0,17.0,22.0,17.0,5.0,0.7647058823529411,0.11666666666666667,0.5666666666666667,0.23333333333333334,0.08333333333333333,60.0,7.0,34.0,14.0,5.0,-0.276595744680851,0.23529411764705882,0.4411764705882353,0.29411764705882354,0.029411764705882353,34.0,8.0,15.0,10.0,1.0,-0.7954545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,9.0,3.0,3.0,3.0,0.0,0.5,0.3333333333333333,0.25,0.25,0.16666666666666666,24.0,8.0,6.0,6.0,4.0,0.16825893477958542,0.21021643630129647,0.4561662916532733,0.26871316832744024,0.06490410371798992,51.666666666666664,10.666666666666666,23.666666666666668,13.666666666666666,3.6666666666666665,0.7475006001005484,0.23934703344124997,0.38674321094996955,0.30840538205836304,0.06550437355041742,44.0,9.833333333333334,17.5,13.166666666666666,3.5
2019,4,2,10,9,1,4,5,1,0,0,30,0.4,0.5,0.1,0.0,1.0,6.123233995736766e-17,24232,0.11111111111111116,0.5,0.4444444444444444,0.5555555555555556,0.0,0.0,9.0,4.0,5.0,0.0,0.0,-0.33333333333333337,0.6666666666666666,0.3333333333333333,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.8,0.7777777777777778,0.2222222222222222,0.0,0.0,9.0,7.0,2.0,0.0,0.0,1.5,0.8,0.2,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.3333333333333333,3.0,2.0,0.0,0.0,1.0,0.32222222222222213,0.6296296296296295,0.3703703703703704,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.4166666666666667,0.7537037037037037,0.24629629629629632,0.0,0.0,6.666666666666667,4.833333333333333,1.8333333333333333,0.0,0.0
2019,4,5,3,3,0,2,1,0,0,0,30,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,6.123233995736766e-17,24232,-0.625,0.33333333333333326,0.25,0.5,0.125,0.125,8.0,2.0,4.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.0,0.3333333333333333,6.0,3.0,1.0,0.0,2.0,-0.7,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,0.4,0.0,0.0,0.6,5.0,2.0,0.0,0.0,3.0,-0.6666666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21111111111111094,0.3611111111111111,0.4444444444444444,0.041666666666666664,0.15277777777777776,5.666666666666667,2.0,2.3333333333333335,0.3333333333333333,1.0,0.9103174603174603,0.40198412698412705,0.2888888888888889,0.1327380952380952,0.1763888888888889,6.5,2.6666666666666665,1.8333333333333333,1.0,1.0
2019,4,8,69,52,17,14,48,6,1,0,30,0.2028985507246377,0.6956521739130435,0.08695652173913043,0.014492753623188406,1.0,6.123233995736766e-17,24232,0.0,0.0,0.3333333333333333,0.463768115942029,0.14492753623188406,0.057971014492753624,69.0,23.0,32.0,10.0,4.0,-0.18823529411764706,0.2898550724637681,0.5362318840579711,0.14492753623188406,0.028985507246376812,69.0,20.0,37.0,10.0,2.0,0.7346938775510203,0.17647058823529413,0.7058823529411765,0.11764705882352941,0.0,85.0,15.0,60.0,10.0,0.0,4.75,0.21739130434782608,0.5434782608695652,0.10869565217391304,0.13043478260869565,46.0,10.0,25.0,5.0,6.0,-0.9285714285714286,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18215286114445775,0.2665529980107985,0.5686274509803922,0.1358340437624325,0.028985507246376812,74.33333333333333,19.333333333333332,43.0,10.0,2.0,0.8951293459749925,0.2340551319955013,0.5607026430390154,0.1467037438500847,0.05853848111539862,60.166666666666664,14.333333333333334,34.166666666666664,8.666666666666666,3.0
2019,4,13,52,45,7,14,19,8,11,0,30,0.2692307692307692,0.36538461538461536,0.15384615384615385,0.21153846153846154,1.0,6.123233995736766e-17,24232,0.33333333333333326,0.026315789473684292,0.1794871794871795,0.23076923076923078,0.28205128205128205,0.3076923076923077,39.0,7.0,9.0,11.0,12.0,0.8095238095238095,0.15789473684210525,0.18421052631578946,0.42105263157894735,0.23684210526315788,38.0,6.0,7.0,16.0,9.0,0.9090909090909092,0.42857142857142855,0.09523809523809523,0.42857142857142855,0.047619047619047616,21.0,9.0,2.0,9.0,1.0,22.0,0.21739130434782608,0.6086956521739131,0.13043478260869565,0.043478260869565216,23.0,5.0,14.0,3.0,1.0,-0.9696969696969697,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5816435026961343,0.2553177816335711,0.17007261744103844,0.3772251140672193,0.1973844868581711,32.666666666666664,7.333333333333333,6.0,12.0,7.333333333333333,3.8546804470002414,0.2244968354808172,0.2840234628707169,0.34955623292293775,0.14192346872552822,24.666666666666668,5.166666666666667,6.666666666666667,8.5,4.333333333333333
